trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
580,False,"{'a': 0.3131222627210042, 'e': 0.3131222627210042}",35,18,26.835335726491913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.31249601819556216, 'e': 0.31249601819556216}",30,0,26.5884185941773,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
582,False,"{'a': 0.31187102615917106, 'e': 0.31187102615917106}",25,15,19.324045823959548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.3112472841068527, 'e': 0.3112472841068527}",30,16,2.760442440698193,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
584,False,"{'a': 0.31062478953863903, 'e': 0.31062478953863903}",30,8,-99.58858474724853,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 1}",1
585,False,"{'a': 0.31000353995956176, 'e': 0.31000353995956176}",35,0,-32.88867622928711,"{0: 30, 1: 3, 2: 0, 3: 1, 4: 1}",0
586,False,"{'a': 0.3093835328796426, 'e': 0.3093835328796426}",25,8,-24.799030198366516,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
587,False,"{'a': 0.30876476581388335, 'e': 0.30876476581388335}",25,7,24.584506226642354,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.30814723628225554, 'e': 0.30814723628225554}",20,0,18.071092903569326,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
589,False,"{'a': 0.30753094180969104, 'e': 0.30753094180969104}",20,1,29.421807167206687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.30691587992607167, 'e': 0.30691587992607167}",25,8,17.300019119689413,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.30630204816621953, 'e': 0.30630204816621953}",25,0,-24.5790135361891,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
592,False,"{'a': 0.3056894440698871, 'e': 0.3056894440698871}",30,18,22.778706862149804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.3050780651817473, 'e': 0.3050780651817473}",25,12,0.4416051734051143,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
594,False,"{'a': 0.3044679090513838, 'e': 0.3044679090513838}",30,7,-20.999092566957643,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
595,False,"{'a': 0.30385897323328104, 'e': 0.30385897323328104}",20,8,-3.9813981404238623,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
596,False,"{'a': 0.30325125528681446, 'e': 0.30325125528681446}",25,10,14.683002342061002,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,False,"{'a': 0.30264475277624087, 'e': 0.30264475277624087}",20,14,9.419793726472482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.30203946327068837, 'e': 0.30203946327068837}",25,5,18.40279685868677,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
599,False,"{'a': 0.30143538434414696, 'e': 0.30143538434414696}",30,16,-46.33743199423993,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
600,False,"{'a': 0.3008325135754587, 'e': 0.3008325135754587}",25,0,-48.03565290893877,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
601,False,"{'a': 0.3002308485483078, 'e': 0.3002308485483078}",20,8,16.822799201119356,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.2996303868512112, 'e': 0.2996303868512112}",25,17,-8.920196295400167,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
603,False,"{'a': 0.29903112607750876, 'e': 0.29903112607750876}",30,1,-10.088612901676031,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 0}",1
604,False,"{'a': 0.29843306382535373, 'e': 0.29843306382535373}",25,11,-16.30042809384739,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
605,False,"{'a': 0.29783619769770303, 'e': 0.29783619769770303}",35,21,27.72774251584135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.2972405253023076, 'e': 0.2972405253023076}",30,0,6.429262433204045,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
607,False,"{'a': 0.296646044251703, 'e': 0.296646044251703}",20,12,-27.123505379405472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
608,False,"{'a': 0.2960527521631996, 'e': 0.2960527521631996}",20,14,12.788477595822307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.29546064665887317, 'e': 0.29546064665887317}",25,14,20.382104463609195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.29486972536555545, 'e': 0.29486972536555545}",20,3,9.16033456765283,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.2942799859148243, 'e': 0.2942799859148243}",30,3,5.773292983555398,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
612,False,"{'a': 0.2936914259429947, 'e': 0.2936914259429947}",30,15,24.271786130403072,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.29310404309110866, 'e': 0.29310404309110866}",25,6,-53.757879412891555,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
614,False,"{'a': 0.29251783500492645, 'e': 0.29251783500492645}",20,0,-85.42592441186817,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
615,False,"{'a': 0.2919327993349166, 'e': 0.2919327993349166}",25,20,8.633011608848802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.29134893373624676, 'e': 0.29134893373624676}",25,12,11.530974044046568,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
617,False,"{'a': 0.29076623586877426, 'e': 0.29076623586877426}",30,12,1.942114419765126,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
618,False,"{'a': 0.2901847033970367, 'e': 0.2901847033970367}",20,10,18.628757950664003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.28960433399024266, 'e': 0.28960433399024266}",30,0,4.997429498566996,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
620,False,"{'a': 0.28902512532226216, 'e': 0.28902512532226216}",25,16,14.98657810661659,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.28844707507161765, 'e': 0.28844707507161765}",30,17,5.12239363614593,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.28787018092147443, 'e': 0.28787018092147443}",25,15,6.585911285597844,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.2872944405596315, 'e': 0.2872944405596315}",25,16,9.049664260413877,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.2867198516785122, 'e': 0.2867198516785122}",25,5,-75.64813347403161,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
625,False,"{'a': 0.28614641197515517, 'e': 0.28614641197515517}",25,16,9.407168533219437,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
626,False,"{'a': 0.28557411915120484, 'e': 0.28557411915120484}",30,16,15.993863615120663,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.28500297091290244, 'e': 0.28500297091290244}",35,11,-20.055746570581775,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
628,False,"{'a': 0.2844329649710767, 'e': 0.2844329649710767}",20,11,-38.216924070349,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
629,False,"{'a': 0.2838640990411345, 'e': 0.2838640990411345}",30,17,-27.491285886552742,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
630,False,"{'a': 0.2832963708430522, 'e': 0.2832963708430522}",25,10,20.216926654640833,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.2827297781013661, 'e': 0.2827297781013661}",25,8,-11.797942835617427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
632,False,"{'a': 0.2821643185451634, 'e': 0.2821643185451634}",30,17,10.49417002155386,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.28159998990807306, 'e': 0.28159998990807306}",30,9,35.73218439909947,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.2810367899282569, 'e': 0.2810367899282569}",20,12,15.80967731072218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.2804747163484004, 'e': 0.2804747163484004}",35,21,-9.40871332938541,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
636,False,"{'a': 0.2799137669157036, 'e': 0.2799137669157036}",20,15,9.52370251656301,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.2793539393818722, 'e': 0.2793539393818722}",25,17,13.07189734766638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.2787952315031085, 'e': 0.2787952315031085}",35,21,17.21698366650292,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.27823764104010223, 'e': 0.27823764104010223}",20,8,-5.729739096163036,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
640,False,"{'a': 0.27768116575802204, 'e': 0.27768116575802204}",20,15,9.269788846780033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.277125803426506, 'e': 0.277125803426506}",20,14,14.543622903470773,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.276571551819653, 'e': 0.276571551819653}",20,7,-29.63915486971542,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
643,False,"{'a': 0.2760184087160137, 'e': 0.2760184087160137}",20,8,-30.161239710881393,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
644,False,"{'a': 0.27546637189858164, 'e': 0.27546637189858164}",20,8,-52.808540347351126,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
645,False,"{'a': 0.27491543915478445, 'e': 0.27491543915478445}",25,11,14.858896775185167,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.2743656082764749, 'e': 0.2743656082764749}",20,15,-10.876525618370465,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
647,False,"{'a': 0.27381687705992197, 'e': 0.27381687705992197}",20,5,14.054833503051206,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.2732692433058021, 'e': 0.2732692433058021}",25,15,4.958271278482947,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.2727227048191905, 'e': 0.2727227048191905}",25,5,-61.979416243008465,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
650,False,"{'a': 0.2721772594095521, 'e': 0.2721772594095521}",20,16,9.509258206662885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.271632904890733, 'e': 0.271632904890733}",20,6,24.005999555712307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.27108963908095157, 'e': 0.27108963908095157}",25,15,-31.46042888261926,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
653,False,"{'a': 0.27054745980278966, 'e': 0.27054745980278966}",20,10,18.46220427257038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.2700063648831841, 'e': 0.2700063648831841}",20,12,3.498215062465567,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.2694663521534177, 'e': 0.2694663521534177}",25,0,-36.73133847984282,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
656,False,"{'a': 0.26892741944911086, 'e': 0.26892741944911086}",25,11,-2.530512225476585,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
657,False,"{'a': 0.2683895646102126, 'e': 0.2683895646102126}",20,6,-56.67503974670003,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
658,False,"{'a': 0.26785278548099223, 'e': 0.26785278548099223}",25,7,-22.42404530237125,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
659,False,"{'a': 0.26731707991003023, 'e': 0.26731707991003023}",35,21,-8.88240307722638,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
660,False,"{'a': 0.26678244575021015, 'e': 0.26678244575021015}",30,8,29.982627979841606,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.26624888085870974, 'e': 0.26624888085870974}",20,7,-16.855689432559696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
662,False,"{'a': 0.2657163830969923, 'e': 0.2657163830969923}",20,8,8.913074573803966,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.26518495033079836, 'e': 0.26518495033079836}",20,0,-45.13270700558729,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
664,False,"{'a': 0.26465458043013673, 'e': 0.26465458043013673}",20,8,21.488029961252423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.2641252712692765, 'e': 0.2641252712692765}",30,17,15.05361638676049,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.2635970207267379, 'e': 0.2635970207267379}",20,0,-53.03251889743249,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
667,False,"{'a': 0.26306982668528445, 'e': 0.26306982668528445}",25,0,-42.39383049100684,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
668,False,"{'a': 0.2625436870319139, 'e': 0.2625436870319139}",30,17,11.011768946252598,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.26201859965785, 'e': 0.26201859965785}",25,2,10.937836046740962,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
670,False,"{'a': 0.26149456245853436, 'e': 0.26149456245853436}",30,12,-0.546832837824196,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
671,False,"{'a': 0.26097157333361726, 'e': 0.26097157333361726}",25,11,-2.849662506235662,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
672,False,"{'a': 0.26044963018695005, 'e': 0.26044963018695005}",25,13,-27.694243014562357,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
673,False,"{'a': 0.25992873092657615, 'e': 0.25992873092657615}",25,2,-10.720781685103129,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
674,False,"{'a': 0.25940887346472297, 'e': 0.25940887346472297}",20,12,5.9443067231441535,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.25889005571779355, 'e': 0.25889005571779355}",20,12,1.1412201544913554,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.25837227560635795, 'e': 0.25837227560635795}",25,6,-43.3599414734009,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
677,False,"{'a': 0.25785553105514525, 'e': 0.25785553105514525}",20,10,19.28852666954301,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.25733981999303496, 'e': 0.25733981999303496}",20,15,11.868657730141784,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.2568251403530489, 'e': 0.2568251403530489}",25,8,13.235735541421835,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.2563114900723428, 'e': 0.2563114900723428}",30,17,26.608592383681138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.25579886709219807, 'e': 0.25579886709219807}",20,0,21.84987764641,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
682,False,"{'a': 0.2552872693580137, 'e': 0.2552872693580137}",25,13,24.05924997363366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.25477669481929766, 'e': 0.25477669481929766}",20,12,14.920210425035172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.25426714142965906, 'e': 0.25426714142965906}",20,12,2.6638599458015833,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.25375860714679976, 'e': 0.25375860714679976}",25,13,22.924455817134024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.25325108993250617, 'e': 0.25325108993250617}",20,13,14.732271491007356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.25274458775264114, 'e': 0.25274458775264114}",30,11,-24.361686488759084,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
688,False,"{'a': 0.25223909857713583, 'e': 0.25223909857713583}",20,1,-26.45931381633946,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
689,False,"{'a': 0.25173462037998157, 'e': 0.25173462037998157}",20,12,15.177836177494815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.2512311511392216, 'e': 0.2512311511392216}",25,15,17.492886002322223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.25072868883694316, 'e': 0.25072868883694316}",25,13,-2.909115711013482,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
692,False,"{'a': 0.2502272314592693, 'e': 0.2502272314592693}",20,3,-12.86787494190535,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
693,False,"{'a': 0.24972677699635074, 'e': 0.24972677699635074}",20,9,-25.704859586084254,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
694,False,"{'a': 0.24922732344235804, 'e': 0.24922732344235804}",30,17,-15.501721497328244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
695,False,"{'a': 0.24872886879547332, 'e': 0.24872886879547332}",30,12,-41.33945344492328,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
696,False,"{'a': 0.24823141105788238, 'e': 0.24823141105788238}",25,0,-11.147066628516988,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
697,False,"{'a': 0.2477349482357666, 'e': 0.2477349482357666}",25,11,5.419933464356641,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.24723947833929508, 'e': 0.24723947833929508}",25,18,14.74822779141106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.2467449993826165, 'e': 0.2467449993826165}",25,7,18.124557620453935,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.24625150938385126, 'e': 0.24625150938385126}",25,15,21.95301221189021,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.24575900636508355, 'e': 0.24575900636508355}",25,19,10.220951375921743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.2452674883523534, 'e': 0.2452674883523534}",30,12,29.25672364224493,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.24477695337564867, 'e': 0.24477695337564867}",25,10,22.387677289419525,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.24428739946889738, 'e': 0.24428739946889738}",20,15,10.113679170841833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.24379882466995959, 'e': 0.24379882466995959}",25,0,-7.827296847136971,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
706,False,"{'a': 0.24331122702061966, 'e': 0.24331122702061966}",20,2,9.575047595072213,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.24282460456657842, 'e': 0.24282460456657842}",20,0,-10.750904472972813,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
708,False,"{'a': 0.24233895535744526, 'e': 0.24233895535744526}",30,13,6.5242845685218755,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
709,False,"{'a': 0.24185427744673038, 'e': 0.24185427744673038}",20,11,14.783782478615777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.24137056889183692, 'e': 0.24137056889183692}",20,14,12.282594462403138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.24088782775405324, 'e': 0.24088782775405324}",20,9,25.1692560324984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.24040605209854513, 'e': 0.24040605209854513}",20,12,4.627202760038228,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.23992523999434806, 'e': 0.23992523999434806}",20,8,-32.14669098184717,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
714,False,"{'a': 0.23944538951435934, 'e': 0.23944538951435934}",20,16,8.229596658108349,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.23896649873533063, 'e': 0.23896649873533063}",25,3,-24.532669144478596,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
716,False,"{'a': 0.23848856573785998, 'e': 0.23848856573785998}",25,13,11.545275400999069,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.23801158860638424, 'e': 0.23801158860638424}",25,17,16.859820962042082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.23753556542917148, 'e': 0.23753556542917148}",20,13,-27.644339035232935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.23706049429831313, 'e': 0.23706049429831313}",25,11,-9.630046201268447,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
720,False,"{'a': 0.23658637330971652, 'e': 0.23658637330971652}",20,15,8.419666196840287,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.23611320056309706, 'e': 0.23611320056309706}",20,1,-36.07532777064264,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
722,False,"{'a': 0.23564097416197088, 'e': 0.23564097416197088}",20,10,1.5184381512250247,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.23516969221364695, 'e': 0.23516969221364695}",30,16,15.54074745011977,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.23469935282921964, 'e': 0.23469935282921964}",30,3,32.7535105706138,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.2342299541235612, 'e': 0.2342299541235612}",25,8,17.94847877238345,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.2337614942153141, 'e': 0.2337614942153141}",20,8,-61.77151521161928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
727,False,"{'a': 0.23329397122688345, 'e': 0.23329397122688345}",20,7,-32.29469714597853,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
728,False,"{'a': 0.2328273832844297, 'e': 0.2328273832844297}",30,13,-3.44407114705988,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
729,False,"{'a': 0.23236172851786083, 'e': 0.23236172851786083}",20,13,4.081633587135044,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.2318970050608251, 'e': 0.2318970050608251}",25,12,9.851162107222898,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
731,False,"{'a': 0.23143321105070347, 'e': 0.23143321105070347}",30,18,2.012795919328907,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.23097034462860205, 'e': 0.23097034462860205}",30,17,-12.53308510531929,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
733,False,"{'a': 0.23050840393934485, 'e': 0.23050840393934485}",20,10,7.814206227058701,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.23004738713146616, 'e': 0.23004738713146616}",20,8,-23.432708195723126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
735,False,"{'a': 0.2295872923572032, 'e': 0.2295872923572032}",20,13,15.691159458917557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.22912811777248882, 'e': 0.22912811777248882}",20,13,1.7901934245563669,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.22866986153694382, 'e': 0.22866986153694382}",20,3,12.06132909596911,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.22821252181386995, 'e': 0.22821252181386995}",25,6,-2.623584521861698,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
739,False,"{'a': 0.22775609677024222, 'e': 0.22775609677024222}",35,24,23.553987147787186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.22730058457670171, 'e': 0.22730058457670171}",30,14,18.002348481876783,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.22684598340754833, 'e': 0.22684598340754833}",20,4,-59.93488016503777,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
742,False,"{'a': 0.22639229144073322, 'e': 0.22639229144073322}",20,12,15.185486720987202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.22593950685785175, 'e': 0.22593950685785175}",30,12,-13.20240554800993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
744,False,"{'a': 0.22548762784413606, 'e': 0.22548762784413606}",30,11,33.305240872138505,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.22503665258844777, 'e': 0.22503665258844777}",20,14,11.010424894976602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.2245865792832709, 'e': 0.2245865792832709}",20,15,10.818088081280905,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.22413740612470434, 'e': 0.22413740612470434}",25,9,19.95076942694456,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.22368913131245494, 'e': 0.22368913131245494}",20,16,9.01184019677967,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.22324175304983002, 'e': 0.22324175304983002}",35,25,15.203457180855557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.22279526954373036, 'e': 0.22279526954373036}",35,3,26.74931008101393,"{0: 29, 1: 1, 2: 2, 3: 0, 4: 0}",1
751,False,"{'a': 0.2223496790046429, 'e': 0.2223496790046429}",25,13,20.323565574804817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.2219049796466336, 'e': 0.2219049796466336}",30,12,-2.2139876129661045,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
